"padacchedah","anvaya","spart"
"श्रुत्वा तस्य शुचः हेतुं गोप्ता जिह्राय राघवः न हि अ-काल-भवः मृत्युः इक्ष्वाकु-पदम् अस्पृशत्","गोप्ता राघवः तस्य शुचः हेतुं श्रुत्वा जिह्राय हि अ-काल-भवः मृत्युः इक्ष्वाकु-पदम् न अस्पृशत्","श्रुत्वा तस्य शुचो हेतुं गोप्ता जिह्राय राघवः।#न ह्यकालभवो मृत्युरिक्ष्वाकुपदमस्पृशत्॥४४॥"
"सः मुहूर्तं क्षमस्व इति द्विजम् आश्वास्य दुःखितम् यानं सस्मार कौबेरं वैवस्वत-जिगीषया","सः दुःखितम् द्विजम् मुहूर्तं क्षमस्व इति आश्वास्य वैवस्वत-जिगीषया कौबेरं यानं सस्मार","स मुहूर्तं क्षमस्वेति द्विजमाश्वास्य दुःखितम्।#यानं सस्मार कौबेरं वैवस्वतजिगीषया॥४५॥"
"आत्त-शस्त्रः (सन्) तत् अध्यास्य प्रस्थितः सः रघु-उद्वहः उच्चार पुरः तस्य गूढ-रूपा सरस्वती","सः रघु-उद्वहः आत्त-शस्त्रः (सन्) तत् अध्यास्य प्रस्थितः तस्य पुरः गूढ-रूपा सरस्वती उच्चार","आत्तशस्त्रस्दध्यास्य प्रस्थितः स रघूद्वहः।#
उच्चार पुरस्तस्य गूढरूपा सरस्वती॥४६॥"
"राजन् प्रजासु ते कश्चित् अपचारः प्रवर्तते तम् अन्विष्य प्रशमयेः (त्वम्) भवितासि ततः कृती (त्वम्)","राजन् ते प्रजासु कश्चित् अपचारः प्रवर्तते तम् अन्विष्य (त्वम्) प्रशमयेः ततः (त्वम्) कृती भवितासि","राजन् प्रजासु ते कश्चिदपचारः प्रवर्तते।# तमन्विष्य प्रशमयेर्भवितासि ततः कृती॥४७॥"
"इति आप्त-वचनात् रामः वर्ण-विक्रियाम् विनेष्यन् वेग-निष्कम्प-केतुना पत्रेण दिशः पपात","इति आप्त-वचनात् रामः विनेष्यन् वर्ण-विक्रियाम् दिशः पपात पत्रेण वेग-निष्कम्प-केतुना","इत्याप्तवचनाद्रामो विनेष्यन्वर्णविक्रियाम्।#दिशः पपात पत्रेण वेगनिष्कम्पकेतुना॥४८॥"
"अथ ऐक्ष्वाकः वृक्ष-शाखा-अवलम्बिनम् धूम-अभिताम्र-अक्षम् अधो-मुखम् तपस्यन्तम् कञ्चित् ददर्श","अथ धूम-अभिताम्र-अक्षम् वृक्ष-शाखा-अवलम्बिनम् ददर्श कञ्चित् ऐक्ष्वाकः तपस्यन्तम् अधो-मुखम्","अथ धूमाभिताम्राक्षं वृक्षशाखावलम्बिनम्।#ददर्श कंचिदैक्ष्वाकस्तपस्यन्तमधोमुखम्॥४९॥"
"राज्ञा पृष्ट-नाम-अन्वयः धूम-पः सः आत्मानम् सुर-पद-अर्थिनम् शम्बुकम् नाम शूद्रम् आचष्ट किल","पृष्ट-नाम-अन्वयः राज्ञा सः किल आचष्ट धूम-पः आत्मानम् शम्बुकम् नाम शूद्रम् सुर-पद-अर्थिनम्","पृष्टनामान्वयो राज्ञा स किलाचष्ट धूमपः।#आत्मानं शम्बुकं नाम शूद्रं सुरपदार्थिनम्॥५०॥"
"तपसि अन्-अधिकारित्वात् प्रजानाम् तम् अघ-आवहम् शीर्ष-छेद्यम् परिच्छिद्य नियन्ता शस्त्रम् आददे","तपसि अन्-अधिकारित्वात् प्रजानाम् अघ-आवहम् तम् शीर्ष-छेद्यम् परिच्छिद्य नियन्ता शस्त्रम् आददे","तपस्यनधिकारित्वात्प्रजानां तमघावहम्।#शीर्षच्छेद्यं परिच्छिद्य नियन्ता शस्त्रमाददे॥५१॥"
"सः तत्-वक्त्रम् हिम-क्लिष्ट-किञ्जल्कम् पङ्क-जम्-इव ज्योतिषः-कण-आहत-श्मश्रु कण्ठ-नालात् अपातयन्","सः ज्योतिषः-कण-आहत-श्मश्रु तत्-वक्त्रम् हिम-क्लिष्ट-किञ्जल्कम् पङ्क-जम्-इव कण्ठ-नालात् अपातयन्","स तद्वक्त्रं हिमक्लिष्टकिञ्जल्कमिव पङ्कजम्।#ज्योतिष्कणाहतश्मश्रु कण्ठनालादपातयत्॥५२॥"
"कृत-दण्डः (सन्) स्वयम् राज्ञा लेभे शूद्रः सताम् गतिम् तपसा दुः-चरेण अपि न स्व-मार्ग-विलङ्घिना (लेभे)","शूद्रः राज्ञा स्वयम् कृत-दण्डः (सन्) सताम् गतिम् लेभे दुः-चरेण अपि स्व-मार्ग-विलङ्घिना तपसा न (लेभे)","कृतदण्डः स्वयं राज्ञा लेभे शूद्रः सतां गतिम्।# तपसा दुश्चरेणापि न स्वमार्गविलङ्घिना॥५३॥"
"रघु-नाथः अपि अगस्त्येन मार्ग-सन्दर्शित-आत्मना महा-ओजसा संयुयुजे शरत्-कालः-इव इन्दुना","रघु-नाथः अपि मार्ग-सन्दर्शित-आत्मना महा-ओजसा अगस्त्येन इन्दुना शरत्-कालः-इव संयुयुजे","रघुनाथोऽप्यगस्त्येन मार्गसंदर्शितात्मना।#महौजसा संयुयुजे शरत्काल इवेन्दुना॥५४॥"
"कुम्भ-योनिः अलङ्कारम् तस्मै दिव्य-परिग्रहम् ददौ दत्तं समुद्रेण पीतेन आत्म-निष्क्रयम् इव","कुम्भ-योनिः पीतेन समुद्रेण इव आत्म-निष्क्रयम् दत्तं दिव्य-परिग्रहम् अलङ्कारम् तस्मै ददौ","कुम्भयोनिरलङ्कारं तस्मै दिव्यपरिग्रहम्।#ददौ दत्तं समुद्रेण पीतेनेवात्मनिष्क्रयम्॥५५॥"
"तं दधन् मैथिली-कण्ठ-निर्-व्यापारेण बाहुना पश्चात् निववृते रामः प्राक् पर-असुः द्विज-आत्मजः (निववृते)","मैथिली-कण्ठ-निर्-व्यापारेण बाहुना तं दधन् रामः पश्चात् निववृते पर-असुः द्विज-आत्मजः प्राक् (निववृते)","तं दधन्मैथिलीकण्ठनिर्व्यापारेण बाहुना।# पश्चान्निववृते रामः प्राक्परासुर्द्विजात्मजः॥५६॥"
"तस्य पूर्व-उदिताम् निन्दां द्विजः पुत्र-समागतः स्तुत्या निवर्तयामास त्रातुः वैवस्वतात् अपि","पुत्र-समागतः द्विजः वैवस्वतात् अपि त्रातुः तस्य पूर्व-उदिताम् निन्दां स्तुत्या निवर्तयामास","तस्य पूर्वोदितां निन्दां द्विजः पुत्रसमागतः।#स्तुत्या निवर्तयामास त्रातुर्वैवस्वतादपि॥५७॥"
"तम् अध्वराय मुक्त-अश्वम् रक्षः-कपि-नर-ईश्वराः मेघाः सस्यम्-इव अम्भोभिः अभ्यवर्षन् उपायनैः","अध्वराय मुक्त-अश्वम् तम् रक्षः-कपि-नर-ईश्वराः मेघाः अम्भोभिः सस्यम्-इव उपायनैः अभ्यवर्षन्","तमध्वराय मुक्ताश्वं रक्षःकपिनरेश्वराः।#मेघाः सस्यमिवाम्भोभिरभ्यवर्षन्नुपायनैः॥५८॥"
"दिग्भ्यः निमन्त्रिताः च एनम् अभिजग्मुः महा-ऋषयः न भौमानि एव धिष्ण्यानि हित्वा ज्योतिर्मयानि अपि","निमन्त्रिताः महा-ऋषयः च भौमानि एव न ज्योतिर्मयानि अपि धिष्ण्यानि हित्वा दिग्भ्यः एनम् अभिजग्मुः","दिग्भ्यो निमन्त्रिताश्चैनमभिजग्मुर्महर्षयः।#न भौमान्येव धिष्ण्यानि हित्वा ज्योतिर्मयान्यपि॥५९॥"
"उप-शल्य-निविष्टैः तैः चतुः-द्वार-मुखी बभौ अयोध्या सृष्ट-लोका इव सद्यः पैतामही तनुः","चतुः-द्वार-मुखी अयोध्या उप-शल्य-निविष्टैः तैः सद्यः सृष्ट-लोका पैतामही तनुः इव बभौ","उपशल्यनिविष्टैस्तैश्चतुर्द्वारमुखी बभौ।#अयोध्या सृष्टलोकेव सद्यः पैतामही तनुः॥६०॥"
"श्लाघ्यः त्यागः अपि वैदेह्याः पत्युः प्राग्वंश-वासिनः अन्-अन्य-जानेः सा एव आसीत् यस्मात् जाया हिरण्मयी (आसीत्)","वैदेह्याः त्यागः अपि श्लाघ्यः (आसीत्) यस्मात् प्राग्वंश-वासिनः अन्-अन्य-जानेः पत्युः हिरण्मयी सा एव जाया आसीत्","श्लाघ्यस्त्यागोऽपि वैदेह्याः पत्युः प्राग्वंशवासिनः।# अनन्यजानेः सैवासीद्यस्माज्जाया हिरण्मयी॥६१॥"
"विधेः अधिक-सम्भारः ततः प्रववृते मखः आसन् यत्र क्रिया-विघ्नाः राक्षसाः एव रक्षिणः","ततः विधेः अधिक-सम्भारः मखः प्रववृते यत्र क्रिया-विघ्नाः राक्षसाः एव रक्षिणः आसन्","विधेरधिकसंभारस्ततः प्रववृते मखः।#आसन्यत्र क्रियाविघ्ना राक्षसा एव रक्षिणः॥६२॥"
"अथ प्राचेतस-उपज्ञम् राम-अयनम् इतस्ततः मैथिलेयौ कुश-लवौ जगतुः गुरु-चोदितौ","अथ मैथिलेयौ कुश-लवौ गुरु-चोदितौ प्राचेतस-उपज्ञम् राम-अयनम् इतस्ततः जगतुः","अथ प्राचेतसोपज्ञं रामायणमितस्ततः।#मैथिलेयौ कुशलवौ जगतुर्गुरुचोदितौ॥६३॥"
"रामस्य वृत्तम् (वर्णनीयम्) वाल्मीकेः कृतिः (गेयम्) तौ किम्-नर-स्वनौ तत् किम् येन शृण्वताम् मनः हर्तुम् अलम् न स्याताम्","वृत्तम् रामस्य (वर्णनीयम्) वाल्मीकेः कृतिः (गेयम्) तौ किम्-नर-स्वनौ किम् तत् येन मनः हर्तुम् अलम् स्याताम् न शृण्वताम्","वृत्तं रामस्य वाल्मीकेः कृतिस्तौ किन्नरस्वनौ।#किं तद्येन मनो हर्तुमलं स्यातां न शृण्वताम्॥६४॥"
"रूपे गीते च माधुर्यम् तयोः तत्‌-ज्ञैः निवेदितम् ददर्श स-अनुजः रामः शुश्राव च कुतूहली (सन्)","तत्‌-ज्ञैः निवेदितम् तयोः रूपे गीते च माधुर्यम् स-अनुजः रामः कुतूहली (सन्) ददर्श शुश्राव च","रूपे गीते च माधुर्यं तयोस्तज्ज्ञैर्निवेदितम्।#ददर्श सानुजो रामः शुश्राव च कुतूहली॥६५॥"
"तत्-गीत-श्रवण-एक-अग्रा संसद् अश्रु-मुखी बभौ हिम-निस्यन्दिनी प्रातः निर्-वाता वन-स्थली-इव","तत्-गीत-श्रवण-एक-अग्रा अश्रु-मुखी संसद् प्रातः हिम-निस्यन्दिनी निर्-वाता वन-स्थली-इव बभौ","तद्गीतश्रवणैकाग्रा संसदश्रुमुखी बभौ।#हिमनिष्यन्दिनी प्रातर्निर्वातेव वनस्थली॥६६॥"
"वय-वेष-विसंवादि रामस्य च तयोः तदा जनता प्रेक्ष्य सादृश्यम् न-अक्षि-कम्पम् व्यतिष्ठत","जनता वय-वेष-विसंवादि तदा तयोः रामस्य च सादृश्यम् प्रेक्ष्य न-अक्षि-कम्पम् व्यतिष्ठत","वयोवेषविसंवादि रामस्य च तयोस्तदा।#जनता प्रेक्ष्य सादृश्यं नाक्षिकम्पं व्यतिष्ठत॥६७॥"
"उभयोः न तथा लोकः प्रावीण्येन विसिष्मिये नृ-पतेः प्रीति-दानेषु वीत-स्पृहतया यथा (विसिष्मिये)","लोकः उभयोः प्रावीण्येन तथा न विसिष्मिये यथा नृ-पतेः प्रीति-दानेषु वीत-स्पृहतया (विसिष्मिये)","उभयोर्न तथा लोकः प्रावीण्येन विसिष्मिये।#नृपतेः प्रीतिदानेषु वीतस्पृहतया यथा॥६८॥"
"गेये कः नु विनेता वाम् कस्य च इयम् कृतिः कवेः इति राज्ञा स्वयम् पृष्टौ तौ वाल्मीकिम् अशंसताम् (अस्ति) (अस्ति)","गेये कः नु वाम् विनेता (अस्ति) इयम् च कस्य कवेः कृतिः (अस्ति) इति राज्ञा स्वयम् पृष्टौ तौ वाल्मीकिम् अशंसताम्","गेये को नु विनेता वां कस्य चेयं कृतिः कवेः।#इति राज्ञा स्वयं पृष्टौ तौ वाल्मीकिमशंसताम्॥६९॥"
"अथ स-अवर-जः रामः प्राचेतसम् उपेयिवान् (सन्) ऊरीकृत्य आत्मनः देहं राज्यम् अस्मै न्यवेदयत्","(सन्) अथ स-अवर-जः रामः प्राचेतसम् उपेयिवान् देहं ऊरीकृत्य आत्मनः राज्यम् अस्मै न्यवेदयत्","अथ सावरजो रामः प्राचेतसमुपेयिवान्।#ऊरीकृत्यात्मनो देहं राज्यमस्मै न्यवेदयत्॥७०॥"
"सः तौ आख्याय रामाय मैथिलेयौ तत्-आत्म-जौ कविः कारुणिकः वव्रे सीतायाः सम्-परिग्रहम्","कारुणिकः सः कविः रामाय मैथिलेयौ तौ तत्-आत्म-जौ आख्याय सीतायाः सम्-परिग्रहम् वव्रे","स तावाख्याय रामाय मैथिलीयौ तदात्मजौ।#कविः कारुणिको वव्रे सीतायाः संपरिग्रहम्॥७१॥"
"तात शुद्धा सम्-अक्षम् नः स्नुषा ते जात-वेदसि दौरात्म्यात् रक्षसः ताम् तु न अत्रत्याः श्रद्दधुः प्रजाः (अभूत्)","तात ते स्नुषा नः सम्-अक्षम् जात-वेदसि शुद्धा (अभूत्) रक्षसः दौरात्म्यात् अत्रत्याः प्रजाः तु ताम् न श्रद्दधुः","तात शुद्धा समक्षं नः स्नुषा ते जातवेदसि।# दौरात्म्याद्रक्षसस्तां तु नात्रत्याः श्रद्दधुः प्रजाः॥७२॥"
"ताः स्व-चारित्र्यम् उद्दिश्य प्रत्याययतु मैथिली ततः पुत्रवतीम् एनाम् प्रतिपत्स्ये त्वत्-आज्ञया","मैथिली स्व-चारित्र्यम् उद्दिश्य ताः प्रत्याययतु ततः पुत्रवतीम् एनाम् त्वत्-आज्ञया प्रतिपत्स्ये","ताः स्वचारित्र्यमुद्दिश्य प्रत्याययतु मैथिली।# ततः पुत्रवतीमेनां प्रतिपत्स्ये त्वदाज्ञया॥७३॥"
"इति प्रतिश्रुते राज्ञा जानकीम् आश्रमात् मुनिः शिष्यैः आनयामास स्व-सिद्धिम् नियमैः इव","राज्ञा इति प्रतिश्रुते मुनिः आश्रमात् जानकीम् शिष्यैः स्व-सिद्धिम् नियमैः इव आनयामास","इति प्रतिश्रुते राज्ञा जानकीमाश्रमान्मुनिः।#शिष्यैरानाययामास स्वसिद्धिं नियमैरिव॥७४॥"
"अन्येद्युः अथ काकुत्स्थः सन्निपात्य पुरौकसः कविम् आह्वययामास प्रस्तुत-प्रतिपत्तये","अथ काकुत्स्थः अन्येद्युः प्रस्तुत-प्रतिपत्तये पुरौकसः सन्निपात्य कविम् आह्वययामास","अन्येद्युरथ काकुत्स्थः संनिपात्य पुरौकसः।#कविमाह्वाययामास प्रस्तुतप्रतिपत्तये॥७५॥"
"स्वर-संस्कारवत्या असौ पुत्राभ्याम् अथ सीतया ऋचा उद्-अर्चिषम् सूर्यम्-इव रामम् मुनिः उपस्थितः (उपलक्षितया)","अथ स्वर-संस्कारवत्या ऋचा उद्-अर्चिषम् सूर्यम्-इव पुत्राभ्याम् (उपलक्षितया) सीतया रामम् असौ मुनिः उपस्थितः","स्वरसंस्कारवत्यासौ पुत्राभ्यामथ सीतया।#ऋचेवोदर्चिषं सूर्यं रामं मुनिरुपस्थितः॥७६॥"
"काषाय-परिवीतेन स्व-पद-अर्पित-चक्षुषा अन्वमीयत शुद्धा इति शान्तेन वपुषा एव सा (अस्ति)","काषाय-परिवीतेन स्व-पद-अर्पित-चक्षुषा शान्तेन वपुषा एव सा शुद्धा (अस्ति) इति अन्वमीयत","काषायपरिवीतेन स्वपदार्पितचक्षुषा।#अन्वमीयत शुद्धेति शान्तेन वपुषैव सा॥७७॥"
"जनाः तत्‌-आलोक-पथात् प्रतिसंहृत-चक्षुषः तस्थुः ते अवाङ्-मुखाः सर्वे फलिताः शालयः-इव","तत्‌-आलोक-पथात् प्रतिसंहृत-चक्षुषः ते सर्वे जनाः फलिताः शालयः-इव अवाङ्-मुखाः तस्थुः","जनास्तदालोकपथात्प्रतिसंहृतचक्षुषः।#तस्थुस्तेऽवाङ्मुखाः सर्वे फलिता इव शालयः॥७८॥"
"ताम् दृष्टि-विषये भर्तुः मुनिः आस्थित-विष्टरः कुरु निः-संशयम् वत्से स्व-वृत्ते लोकम् इति अशात्","आस्थित-विष्टरः मुनिः वत्से भर्तुः दृष्टि-विषये स्व-वृत्ते लोकम् निः-संशयम् कुरु इति ताम् अशात्","तां दृष्टिविषये भर्तुर्मुनिरास्थितविष्टरः।# कुरु निःसंशयं वत्से स्ववृत्ते लोकमित्यशात्॥७९॥"
"अथ वाल्मीकि-शिष्येण पुण्यम् आवर्जितं पयः आचम्य उदीरयामास सीता सत्यां सरस्वतीम्","अथ वाल्मीकि-शिष्येण आवर्जितं पुण्यम् पयः आचम्य सीता सत्यां सरस्वतीम् उदीरयामास","अथ वाल्मीकिशिष्येण पुण्यमावर्जितं पयः।#आचम्योदीरयामास सीता सत्यां सरस्वतीम्॥८०॥"
"यथा(यदि) मे पत्यौ वाक्-मनः-कर्मभिः व्यभिचारः न (भवति) तथा(तर्हि) विश्वं-भरे देवि माम् अन्तर्धातुम् अर्हसि","वाक्-मनः-कर्मभिः पत्यौ व्यभिचारः यथा(यदि) न मे (भवति) तथा(तर्हि) विश्वं-भरे देवि माम् अन्तर्धातुम् अर्हसि","वाङ्मनःकर्मभिः पत्यौ व्यभिचारो यथा न मे।#तथा विश्वम्भरे देवि मामन्तर्धातुमर्हसि॥८१॥"
"एवम् उक्ते तया साध्व्या रन्ध्रात् सद्यः-भवात् भुवः शात-ह्रदम् ज्योतिः-इव प्रभा-मण्डलम् उद्ययौ","साध्व्या तया एवम् उक्ते सद्यः-भवात् भुवः रन्ध्रात् शात-ह्रदम् ज्योतिः-इव प्रभा-मण्डलम् उद्ययौ","एवमुक्ते तया साध्व्या रन्ध्रात्सद्योभवाद्भुवः।# शातह्रदमिव ज्योतिः प्रभामण्डलमुद्ययौ॥८२॥"
"तत्र नाग-फण-उत्क्षिप्त-सिंह-आसन-निषेदुषी समुद्र-रशना साक्षात् प्रादुरासीत् वसुन्धरा","तत्र नाग-फण-उत्क्षिप्त-सिंह-आसन-निषेदुषी समुद्र-रशना साक्षात् वसुन्धरा प्रादुरासीत्","तत्र नागफणोत्क्षिप्तसिंहासननिषेदुषी।#समुद्ररशना साक्षात्प्रादुरासीद्वसुन्धरा॥८३॥"
"सा सीताम् अङ्कं आरोप्य भर्तृ-प्रणिहित-ईक्षणाम् मा मा इति व्याहरति एव तस्मिन् पातालम् अभ्यगात्","सा भर्तृ-प्रणिहित-ईक्षणाम् सीताम् अङ्कं आरोप्य तस्मिन् मा मा इति व्याहरति एव पातालम् अभ्यगात्","सा सीतामङ्कमारोप्य भर्तृप्रणिहितेक्षणाम्।#मामेति व्याहरत्येव तस्मिन्पातालमभ्यगात्॥८४॥"
"धरायाम् तस्य संरम्भम् सीता-प्रति-अर्पण-एषिणः गुरुः विधि-बल-अपेक्षी शमयामास धन्विनः","सीता-प्रति-अर्पण-एषिणः धन्विनः तस्य धरायाम् संरम्भम् विधि-बल-अपेक्षी गुरुः शमयामास","धरायां तस्य संरम्भं सीताप्रत्यर्पणैषिणः।#गुरुर्विधिबलापेक्षी शमयामास धन्विनः॥८५॥"
"ऋषीन् विसृज्य यज्ञ-अन्ते सुहृदः च पुरस्कृतान् रामः सीता-गतम् स्नेहम् निदधे तत्-अपत्ययोः","रामः यज्ञ-अन्ते पुरस्कृतान् ऋषीन् सुहृदः च विसृज्य सीता-गतम् स्नेहम् तत्-अपत्ययोः निदधे","ऋषीन्विसृज्य यज्ञान्ते सुहृदश्च पुरस्कृतान्।# रामः सीतागतं स्नेहं निदधे तदपत्ययोः॥८६॥"
"युधाजितः सन्देशात् सः देशं सिन्धु-नामकम् ददौ दत्त-प्रभावाय भरताय भृत-प्रजः","भृत-प्रजः सः युधाजितः सन्देशात् सिन्धु-नामकम् देशं दत्त-प्रभावाय भरताय ददौ","युधाजितश्च​ संदेशात्स देशं सिन्धुनामकम्।#ददौ दत्तप्रभावाय भरताय भृतप्रजः॥८७॥"
"भरतः तत्र गन्धर्वान् युधि निर्जित्य केवलम् आतोद्यं ग्राहयामास समत्याजयत् आयुधम्","तत्र भरतः युधि गन्धर्वान् निर्जित्य केवलम् आतोद्यं ग्राहयामास आयुधम् समत्याजयत्","भरतस्तत्र गन्धर्वान्युधि निर्जित्य केवलम्।#आतोद्यं ग्राहयामास समत्याजयदायुधम्॥८८॥"
"सः तक्ष-पुष्कलौ पुत्रौ राजधान्योः तद्-आख्ययोः अभिषिच्य अभिषेक-अर्हौ राम-अन्तिकम् अगात् पुनः","सः अभिषेक-अर्हौ तक्ष-पुष्कलौ पुत्रौ तद्-आख्ययोः राजधान्योः अभिषिच्य पुनः राम-अन्तिकम् अगात्","स तक्षपुष्कलौ पुत्रौ राजधान्योस्तदाख्ययोः।#अभिषिच्याभिषेकार्हौ रामान्तिकमगात्पुनः॥८९॥"
"अङ्गदं चन्द्र-केतुं च लक्ष्मणः अपि आत्म-संभवौ शासनात् रघु-नाथस्य चक्रे कारापथ-ईश्वरौ","लक्ष्मणः अपि रघु-नाथस्य शासनात् अङ्गदं चन्द्र-केतुं च आत्म-संभवौ कारापथ-ईश्वरौ चक्रे","अङ्गदं चन्द्रकेतुं च लक्ष्मणोऽप्यात्मसंभवौ।#शासनाद्रघुनाथस्य चक्रे कारापथेश्वरौ॥९०॥"
"इति आरोपित-पुत्राः ते जननीनाम् जन-ईश्वराः भर्तृ-लोक-प्रपन्नानाम् निवापान् विदधुः क्रमात्","इति आरोपित-पुत्राः ते जन-ईश्वराः भर्तृ-लोक-प्रपन्नानाम् जननीनाम् क्रमात् निवापान् विदधुः","इत्यारोपितपुत्रास्ते जननीनां जनेश्वराः।#भर्तृलोकप्रपन्नानां निवापान्विदधुः क्रमात्॥९१॥"
"उपेत्य मुनि-वेषः (सन्) अथ कालः प्रोवाच राघवम् रहः-संवादिनौ पश्येत् आवाम् यः तम् त्यजेः इति","अथ कालः मुनि-वेषः (सन्) उपेत्य राघवम् प्रोवाच रहः-संवादिनौ आवाम् यः पश्येत् तम् त्यजेः इति","उपेत्य मुनिवेषोऽथ कालः प्रोवाच राघवम्।#रहःसंवादिनौ पश्येदावां यस्तं त्यजेरिति॥९२॥"
"तथा इति प्रतिपन्नाय विवृत-आत्मा (सन्) नृपाय सः आचख्यौ दिवम् अध्यास्व शासनात् परमेष्ठिनः (इति)","सः तथा इति प्रतिपन्नाय नृपाय विवृत-आत्मा (सन्) परमेष्ठिनः शासनात् दिवम् अध्यास्व (इति) आचख्यौ","तथेति प्रतिपन्नाय विवृतात्मा नृपाय सः।#आचख्यौ दिवमध्यास्व शासनात्परमेष्ठिनः॥९३॥"
"विद्वान् अपि तयोः द्वाः-स्थः समयम् लक्ष्मणः अभिनत् भीतः (सन्) दुर्वाससः शापात् राम-सन्दर्शन-अर्थिनः","द्वाः-स्थः लक्ष्मणः विद्वान् अपि राम-सन्दर्शन-अर्थिनः दुर्वाससः शापात् भीतः (सन्) तयोः समयम् अभिनत्","विद्वानपि तयोर्द्वाःस्थः समयं लक्ष्मणोऽभिनत्।#भीतो दुर्वाससः शापाद्रामसंदर्शनार्थिनः॥९४॥"
"सः गत्वा सरयू-तीरम् देह-त्यागेन योग-वित् चकार अ-वितथाम् भ्रातुः प्रतिज्ञाम् पूर्व-जन्मनः","योग-वित् सः सरयू-तीरम् गत्वा देह-त्यागेन पूर्व-जन्मनः भ्रातुः प्रतिज्ञाम् अ-वितथाम् चकार","स गत्वा सरयूतीरं देहत्यागेन योगवित्।#चकारावितथां भ्रातुः प्रतिज्ञां पूर्वजन्मनः॥९५॥"
"तस्मिन् आत्म-चतुः-भागे प्राक् नाकम् अधितस्थुषि राघवः शिथिलम् तस्थौ भुवि धर्मः त्रि-पाद् इव","आत्म-चतुः-भागे तस्मिन् प्राक् नाकम् अधितस्थुषि राघवः भुवि त्रि-पाद् धर्मः इव शिथिलम् तस्थौ","तस्मिन्नात्मचतुर्भागे प्राङ्नाकमधितस्थुषि।#राघवः शिथिलं तस्थौ भुवि धर्मस्त्रिपादिव॥९६॥"
"सः रिपु-नाग-अङ्कुशम् कुशम् कुशावत्यां निवेश्य सु-उक्तैः सताम् जनित-अश्रु-लवम् लवम् शरावत्याम् (निवेश्य) स्थिर-धीः स-अनुजः अग्नि-पुरःसरः (सन्) पति-वात्सल्यात् गृह-वर्जम् अयोध्यया अन्वितः उदक् प्रतस्थे (च)","सः निवेश्य कुशावत्यां रिपु-नाग-अङ्कुशम् कुशम् शरावत्याम् सताम् सु-उक्तैः जनित-अश्रु-लवम् लवम् (निवेश्य) उदक् प्रतस्थे (च) स्थिर-धीः स-अनुजः अग्नि-पुरःसरः (सन्) अन्वितः पति-वात्सल्यात् गृह-वर्जम् अयोध्यया","स निवेश्य कुशावत्यां रिपुनागाङ्कुश कुशम्।# शरावत्यां सतां सूक्तैर्जनिताश्रुलवं लवम्॥९७॥#
उदक्प्रतस्थे स्थिरधीः सानुजोऽग्निपुरःसरः।#अन्वितः पतिवात्सल्याद्गृहवर्जमयोध्यया॥९८॥"
"जगृहुः तस्य चित्त-ज्ञाः पदवीम् हरि-राक्षसाः कदम्ब-मुकुल-स्थूलैः अभिवृष्टां प्रजा-अश्रुभि","चित्त-ज्ञाः हरि-राक्षसाः कदम्ब-मुकुल-स्थूलैः प्रजा-अश्रुभि अभिवृष्टां तस्य पदवीम् जगृहुः","जगृहुस्तस्य चित्तज्ञाः पदवीं हरिराक्षसाः।#कदम्बमुकुलस्थूलैरभिवृष्टां प्रजाश्रुभिः॥९९॥"
"उपस्थित-विमानेन तेन भक्त-अनुकम्पिना चक्रे त्रिदिव-निश्रेणिः सरयूः अनुयायिनाम्","उपस्थित-विमानेन भक्त-अनुकम्पिना तेन अनुयायिनाम् त्रिदिव-निश्रेणिः सरयूः चक्रे","उपस्थितविमानेन तेन भक्तानुकम्पिना।#चक्रे त्रिदिवनिःश्रेणिः सरयूरनुयायिनाम्॥१००॥"
"यत् गो-प्रतर-कल्पः अभूत् सम्मर्दः तत्र मज्जताम् अतः तद्-आख्यया तीर्थम् पावनम् भुवि पप्रथे","यत् तत्र मज्जताम् सम्मर्दः गो-प्रतर-कल्पः अभूत् अतः तद्-आख्यया पावनम् तीर्थम् भुवि पप्रथे","यद्गोप्रतरकल्पोऽभूत्संमर्दस्तत्र मज्जताम्।#अतस्तदाख्यया तीर्थं पावनं भुवि पप्रथे॥१०१॥"
"सः विभुः वि-बुध-अंशेषु प्रतिपन्न-आत्म-मूर्तिषु त्रिदशीभूत-पौराणाम् स्वर्ग-अन्तरम् अकल्पयत्","विभुः सः वि-बुध-अंशेषु प्रतिपन्न-आत्म-मूर्तिषु त्रिदशीभूत-पौराणाम् स्वर्ग-अन्तरम् अकल्पयत्","स विभुर्विबुधांशेषु प्रतिपन्नात्ममूर्तिषु।#त्रिदशीभूतपौराणां स्वर्गान्तरमकल्पयत्॥१०२॥"
