"padacchedah","anvaya","spart"
"कटु-अम्ल-लवण-अत्युष्ण-तीक्ष्ण-रूक्ष-विदाहिनः आहाराः राजसस्य इष्टाः दुःख-शोक-आमय-प्रदाः (भवन्ति)","कटु-अम्ल-लवण-अत्युष्ण-तीक्ष्ण-रूक्ष-विदाहिनः दुःख-शोक-आमय-प्रदाः आहाराः राजसस्य इष्टाः (भवन्ति)"," कट्वम्ललवणात्युष्णतीक्ष्णरूक्षविदाहिनः।# आहारा राजसस्येष्टा दुःखशोकामयप्रदाः॥9॥"
"यात-यामम् गत-रसम् पूति पर्युषितम् च यत् उच्छिष्टम् अपि च अ-मेध्यम् भोजनम् तामस-प्रियम् (भवति) (अस्ति) तत्","यत् यात-यामम् गत-रसम् पूति पर्युषितम् च उच्छिष्टम् अपि च अ-मेध्यम् भोजनम् (अस्ति) तत् तामस-प्रियम् (भवति)"," यातयामं गतरसं पूति पर्युषितं च यत्।# उच्छिष्टमपि चामेध्यं भोजनं तामसप्रियम्॥10॥"
"अ-फल-आकाङ्क्षिभिः यज्ञः विधि-दृष्टः यः इज्यते यष्टव्यम् एव इति मनः समाधाय सः सात्त्विकः (अस्ति)","यष्टव्यम् एव इति मनः समाधाय अ-फल-आकाङ्क्षिभिः यः विधि-दृष्टः यज्ञः इज्यते सः सात्त्विकः (अस्ति)"," अफलाकाङ्क्षिभिर्यज्ञो विधिदृष्टो य इज्यते।# यष्टव्यमेवेति मनः समाधाय स सात्त्विकः॥11॥"
"अभिसन्धाय तु फलम् दम्भ-अर्थम् अपि च एव यत् इज्यते भरत-श्रेष्ठ तम् यज्ञम् विद्धि राजसम् (त्वम्)","भरत-श्रेष्ठ फलम् तु अभिसन्धाय दम्भ-अर्थम् अपि च एव यत् इज्यते तम् यज्ञम् राजसम् (त्वम्) विद्धि"," अभिसंधाय तु फलं दम्भार्थमपि चैव यत्।# इज्यते भरतश्रेष्ठ तं यज्ञं विद्धि राजसम्॥12॥"
"विधि-हीनम् अ-सृष्ट-अन्नम् मन्त्र-हीनम् अ-दक्षिणम् श्रद्धा-विरहितम् यज्ञम् तामसम् परिचक्षते","विधि-हीनम् अ-सृष्ट-अन्नम् मन्त्र-हीनम् अ-दक्षिणम् श्रद्धा-विरहितम् यज्ञम् तामसम् परिचक्षते"," विधिहीनमसृष्टान्नं मन्त्रहीनमदक्षिणम्।# श्रद्धाविरहितं यज्ञं तामसं परिचक्षते॥13॥"
"देव-द्विज-गुरु-प्राज्ञ-पूजनम् शौचम् आर्जवम् ब्रह्म-चर्यम् अ-हिंसा च शारीरम् तपः उच्यते","देव-द्विज-गुरु-प्राज्ञ-पूजनम् शौचम् आर्जवम् ब्रह्म-चर्यम् अ-हिंसा च शारीरम् तपः उच्यते"," देवद्विजगुरुप्राज्ञपूजनं शौचमार्जवम्।# ब्रह्मचर्यमहिंसा च शारीरं तप उच्यते॥14॥"
"अन्-उद्वेग-करम् वाक्यम् सत्यम् प्रिय-हितम् च यत् स्व-अध्याय-अभ्यसनम् च एव (अस्ति) वाङ्मयम् तपः उच्यते (तत्)","अन्-उद्वेग-करम् सत्यम् प्रिय-हितम् च यत् वाक्यम् स्व-अध्याय-अभ्यसनम् च (अस्ति) (तत्) एव वाङ्मयम् तपः उच्यते"," अनुद्वेगकरं वाक्यं सत्यं प्रियहितं च यत्।# स्वाध्यायाभ्यसनं चैव वाङ्मयं तप उच्यते॥15॥"
"मनः-प्रसादः सौम्यत्वम् मौनम् आत्म-विनिग्रहः भाव-संशुद्धिः इति एतत् मानसम् तपः उच्यते","मनः-प्रसादः सौम्यत्वम् मौनम् आत्म-विनिग्रहः भाव-संशुद्धिः इति एतत् मानसम् तपः उच्यते"," मनःप्रसादः सौम्यत्वं मौनमात्मविनिग्रहः।# भावसंशुद्धिरित्येतत्तपो मानसमुच्यते॥16॥"
"श्रद्धया परया तप्तम् तपः तत् त्रि-विधम् नरैः अ-फल-आकाङ्क्षिभिः युक्तैः सात्त्विकम् परिचक्षते (अस्ति)","तपः त्रि-विधम् (अस्ति) अ-फल-आकाङ्क्षिभिः युक्तैः नरैः परया श्रद्धया तप्तम् तत् सात्त्विकम् परिचक्षते"," श्रद्धया परया तप्तं तपस्तत्त्रिविधं नरैः।# अफलाकाङ्क्षिभिर्युक्तैः सात्त्विकं परिचक्षते॥17॥"
"सत्कार-मान-पूजा-अर्थम् तपः दम्भेन च एव यत् क्रियते तत् इह प्रोक्तम् राजसम् चलम् अ-ध्रुवम् (च)","यत् तपः सत्कार-मान-पूजा-अर्थम् च एव दम्भेन क्रियते तत् इह अ-ध्रुवम् चलम् राजसम् (च) प्रोक्तम्"," सत्कारमानपूजार्थं तपो दम्भेन चैव यत्।# क्रियते तदिह प्रोक्तं राजसं चलमध्रुवम्॥18॥"
"मूढ-ग्राहेण आत्मनः यत् पीडया क्रियते तपः परस्य उत्-सादनार्थम् वा तत् तामसम् उदाहृतम्","यत् तपः मूढ-ग्राहेण आत्मनः पीडया वा परस्य उत्-सादनार्थम् क्रियते तत् तामसम् उदाहृतम्"," मूढग्राहेणात्मनो यत्पीडया क्रियते तपः।# परस्योत्सादनार्थं वा तत्तामसमुदाहृतम्॥19॥"
"दातव्यम् इति यत् दानम् दीयते अनुपकारिणे देशे काले च पात्रे च तत् दानं सात्विकं स्मृतम्","देशे काले च पात्रे च अनुपकारिणे दातव्यम् इति यत् दानम् दीयते तत् दानं सात्विकं स्मृतम्"," दातव्यमिति यद्दानं दीयतेऽनुपकारिणे।# देशे काले च पात्रे च तद्दानं सात्त्विकं स्मृतम्॥20॥"
"यत् तु प्रत्युपकार-अर्थम् फलम् उद्दिश्य वा पुनः दीयते च परिक्लिष्टम् तत् दानम् राजसम् स्मृतम्","यत् तु प्रत्युपकार-अर्थम् फलम् उद्दिश्य वा पुनः परिक्लिष्टम् च दीयते तत् दानम् राजसम् स्मृतम्"," यत्तु प्रत्युपकारार्थं फलमुद्दिश्य वा पुनः।# दीयते च परिक्लिष्टं तद्दानं राजसं स्मृतम्॥21॥"
"अ-देश-काले यत् दानम् अ-पात्रेभ्यः च दीयते अ-सत्कृतम् अवज्ञातम् तत् तामसम् उदाहृतम्","यत् दानम् अ-सत्कृतम् अवज्ञातम् अ-देश-काले अ-पात्रेभ्यः च दीयते तत् तामसम् उदाहृतम्"," अदेशकाले यद्दानमपात्रेभ्यश्च दीयते।# असत्कृतमवज्ञातं तत्तामसमुदाहृतम्॥22॥"
"ॐ तत् सत् इति निर्देशः ब्रह्मणः त्रि-विधः स्मृतः ब्राह्मणाः तेन वेदाः च यज्ञाः च विहिताः पुरा","ॐ तत् सत् इति त्रि-विधः ब्रह्मणः निर्देशः स्मृतः तेन पुरा ब्राह्मणाः वेदाः च यज्ञाः च विहिताः"," ॐ तत्सदिति निर्देशो ब्रह्मणस्त्रिविधः स्मृतः।# ब्राह्मणास्तेन वेदाश्च यज्ञाश्च विहिताः पुरा॥23॥"
"तस्मात् ॐ इति उदाहृत्य यज्ञ-दान-तपः-क्रियाः प्रवर्तन्ते विधान-उक्ताः सततम् ब्रह्म-वादिनाम्","तस्मात् ब्रह्म-वादिनाम् विधान-उक्ताः यज्ञ-दान-तपः-क्रियाः सततम् ॐ इति उदाहृत्य प्रवर्तन्ते"," तस्मादोमित्युदाहृत्य यज्ञदानतपःक्रियाः।# प्रवर्तन्ते विधानोक्ताः सततं ब्रह्मवादिनाम्॥24॥"
"तत् इति अन्-अभिसन्धाय फलम् यज्ञ-तपः-क्रियाः दान-क्रियाः च विविधाः क्रियन्ते मोक्ष-आकाङ्क्षिभिः","तत् इति फलम् अन्-अभिसन्धाय विविधाः यज्ञ-तपः-क्रियाः च दान-क्रियाः मोक्ष-आकाङ्क्षिभिः क्रियन्ते"," तदित्यनभिसन्धाय फलं यज्ञतपःक्रियाः।#दानक्रियाश्च विविधाः क्रियन्ते मोक्षकाङ्क्षिभिः॥25॥"
"सद्भावे साधुभावे च सत् इति एतत् प्रयुज्यते प्रशस्ते कर्मणि तथा सत्-शब्दः पार्थ युज्यते","पार्थ सद्भावे साधुभावे च सत् इति एतत् प्रयुज्यते तथा प्रशस्ते कर्मणि सत्-शब्दः युज्यते"," सद्भावे साधुभावे च सदित्येतत्प्रयुज्यते।# प्रशस्ते कर्मणि तथा सच्छब्दः पार्थ युज्यते॥26॥"
"यज्ञे तपसि दाने च स्थितिः सत् इति च उच्यते कर्म च एव तत्-अर्थीयम् सत् इति एव अभिधीयते","यज्ञे तपसि दाने च स्थितिः सत् इति च उच्यते तत्-अर्थीयम् एव कर्म च सत् इति एव अभिधीयते"," यज्ञे तपसि दाने च स्थितिः सदिति चोच्यते।# कर्म चैव तदर्थीयं सदित्येवाभिधीयते॥27॥"
"अ-श्रद्धया हुतम् दत्तम् तपः तप्तम् कृतम् च यत् अ-सत् इति उच्यते पार्थ न च तत् प्रेत्य नो इह (अस्ति) (अस्ति)","पार्थ अ-श्रद्धया हुतम् दत्तम् तपः तप्तम् कृतम् च यत् अ-सत् इति उच्यते तत् प्रेत्य न (अस्ति) इह नो (अस्ति) च"," अश्रद्धया हुतं दत्तं तपस्तप्तं कृतं च यत्।# असदित्युच्यते पार्थ न च तत्प्रेत्य नो इह॥28॥"
"सन्न्यासस्य महान्-बाहो तत्त्वम् इच्छामि वेदितुम् त्यागस्य च हृषीकेश पृथक् केशिनिषूदन (अहम्)","महान्-बाहो हृषीकेश केशिनिषूदन सन्न्यासस्य त्यागस्य च तत्त्वम् पृथक् वेदितुम् (अहम्) इच्छामि"," संन्यासस्य महाबाहो तत्त्वमिच्छामि वेदितुम्।# त्यागस्य च हृषीकेश पृथक्केशिनिषूदन॥1॥"
"काम्यानाम् कर्मणाम् न्यासम् सन्न्यासम् कवयः विदुः सर्व-कर्म-फल-त्यागम् प्राहुः त्यागम् विचक्षणाः","कवयः काम्यानाम् कर्मणाम् न्यासम् सन्न्यासम् विदुः विचक्षणाः सर्व-कर्म-फल-त्यागम् त्यागम् प्राहुः"," काम्यानां कर्मणां न्यासं संन्यासं कवयो विदुः।# सर्वकर्मफलत्यागं प्राहुस्त्यागं विचक्षणाः॥2॥"
"त्याज्यम् दोषवत् इति एके कर्म प्राहुः मनीषिणः यज्ञ-दान-तपः-कर्म न त्याज्यम् इति च अ-परे (आहुः)","एके मनीषिणः दोषवत् कर्म त्याज्यम् इति प्राहुः अ-परे यज्ञ-दान-तपः-कर्म च न त्याज्यम् इति (आहुः)"," त्याज्यं दोषवदित्येके कर्म प्राहुर्मनीषिणः।# यज्ञदानतपःकर्म न त्याज्यमिति चापरे॥3॥"
"निश्चयम् शृणु मे तत्र त्यागे भरतसत्तम (त्वम्) त्यागः हि पुरुष-व्याघ्र त्रि-विधः सम्प्रकीर्तितः","भरतसत्तम (त्वम्) तत्र त्यागे मे निश्चयम् शृणु पुरुष-व्याघ्र त्यागः त्रि-विधः हि सम्प्रकीर्तितः"," निश्चयं श्रृणु मे तत्र त्यागे भरतसत्तम।# त्यागो हि पुरुषव्याघ्र त्रिविधः संप्रकीर्तितः॥4॥"
"यज्ञ-दान-तपः-कर्म न त्याज्यम् कार्यम् एव तत् यज्ञः दानम् तपः च एव पावनानि मनीषिणाम् (सन्ति)","यज्ञ-दान-तपः-कर्म न त्याज्यम् तत् कार्यम् एव यज्ञः दानम् तपः च एव मनीषिणाम् पावनानि (सन्ति)"," यज्ञदानतपःकर्म न त्याज्यं कार्यमेव तत्।# यज्ञो दानं तपश्चैव पावनानि मनीषिणाम्॥5॥"
"एतानि अपि तु कर्माणि सङ्गम् त्यक्त्वा फलानि च कर्तव्यानि इति मे पार्थ निश्चितम् मतम् उत्तमम् (अस्ति)","पार्थ एतानि अपि तु कर्माणि सङ्गम् फलानि च त्यक्त्वा कर्तव्यानि इति निश्चितम् मे उत्तमम् मतम् (अस्ति)"," एतान्यपि तु कर्माणि सङ्गं त्यक्त्वा फलानि च।# कर्तव्यानीति मे पार्थ निश्चितं मतमुत्तमम्॥6॥"
"नियतस्य तु सन्न्यासः कर्मणः न उपपद्यते मोहात् तस्य परित्यागः तामसः परिकीर्तितः_(अस्ति)","नियतस्य कर्मणः तु सन्न्यासः न उपपद्यते मोहात् तस्य परित्यागः तामसः परिकीर्तितः_(अस्ति)"," नियतस्य तु संन्यासः कर्मणो नोपपद्यते।# मोहात्तस्य परित्यागस्तामसः परिकीर्तितः॥7॥"
"दुःखम् इति एव यत् कर्म काय-क्लेश-भयात् त्यजेत् सः कृत्वा राजसं त्यागम् न एव त्यागफलम् लभेत् (यः)","काय-क्लेश-भयात् दुःखम् इति एव यत् कर्म (यः) त्यजेत् सः राजसं त्यागम् कृत्वा त्यागफलम् न एव लभेत्"," दुःखमित्येव यत्कर्म कायक्लेशभयात्त्यजेत्।# स कृत्वा राजसं त्यागं नैव त्यागफलं लभेत्॥8॥"
"कार्यम् इति एव यत् कर्म नियतं क्रियते अर्जुन सङ्गं त्यक्त्वा फलं च एव सः त्यागः सात्विकः मतः","अर्जुन सङ्गं फलं च एव त्यक्त्वा यत् कर्म कार्यम् इति एव नियतं क्रियते सः त्यागः सात्विकः मतः"," कार्यमित्येव यत्कर्म नियतं क्रियतेऽर्जुन।# सङ्गं त्यक्त्वा फलं चैव स त्यागः सात्त्विको मतः॥9॥"
"न द्वेष्टि अ-कुशलम् कर्म कुशले न अनुषज्जते (च) त्यागी सत्त्व-समाविष्टः मेधावी छिन्न-संशयः","सत्त्व-समाविष्टः छिन्न-संशयः मेधावी त्यागी अ-कुशलम् कर्म न द्वेष्टि कुशले न अनुषज्जते (च)"," न द्वेष्ट्यकुशलं कर्म कुशले नानुषज्जते।# त्यागी सत्त्वसमाविष्टो मेधावी छिन्नसंशयः॥10॥"
"न हि देह-भृता शक्यम् त्यक्तुम् कर्माणि अ-शेषतः यः तु कर्म-फल-त्यागी सः त्यागी इति अभिधीयते (अस्ति)","देह-भृता अ-शेषतः कर्माणि त्यक्तुम् न हि शक्यम् यः तु कर्म-फल-त्यागी (अस्ति) सः त्यागी इति अभिधीयते"," न हि देहभृता शक्यं त्यक्तुं कर्माण्यशेषतः।# यस्तु कर्मफलत्यागी स त्यागीत्यभिधीयते॥11॥"
"अन्-इष्टम् इष्टम् मिश्रम् च त्रि-विधम् कर्मणः फलम् भवति अ-त्यागिनाम् प्रेत्य न तु सन्न्यासिनाम् क्वचित् (भवति)","अन्-इष्टम् इष्टम् मिश्रम् च कर्मणः त्रि-विधम् फलम् अ-त्यागिनाम् प्रेत्य भवति सन्न्यासिनाम् तु क्वचित् न (भवति)"," अनिष्टमिष्टं मिश्रं च त्रिविधं कर्मणः फलम्।# भवत्यत्यागिनां प्रेत्य न तु संन्यासिनां क्वचित्॥12॥"
"पञ्च एतानि महान्-बाहो कारणानि निबोध मे साङ्ख्ये कृत-अन्ते प्रोक्तानि सिद्धये सर्व-कर्मणाम् (त्वम्)","महान्-बाहो कृत-अन्ते साङ्ख्ये सर्व-कर्मणाम् सिद्धये प्रोक्तानि एतानि पञ्च कारणानि (त्वम्) मे निबोध"," पञ्चैतानि महाबाहो कारणानि निबोध मे।# सांख्ये कृतान्ते प्रोक्तानि सिद्धये सर्वकर्मणाम्॥13॥"
"अधिष्ठानम् तथा एव कर्ता करणम् च पृथग्-विधम् विविधाः च पृथक् चेष्टाः दैवम् च अत्र पञ्चमम् (सन्ति)","अधिष्ठानम् तथा कर्ता पृथग्-विधम् च करणम् च विविधाः च पृथक् चेष्टाः पञ्चमम् दैवम् अत्र एव (सन्ति)","अधिष्ठानं तथा कर्ता करणं च पृथग्विधम्।# विविधाश्च पृथक्चेष्टा दैवं चैवात्र पञ्चमम्॥14॥"
"शरीर-वाङ्-मनोभिः यत् कर्म प्रारभते नरः न्याय्यम् वा विपरीतम् वा पञ्च एते तस्य हेतवः (सन्ति)","नरः शरीर-वाङ्-मनोभिः न्याय्यम् वा विपरीतम् वा यत् कर्म प्रारभते तस्य एते पञ्च हेतवः (सन्ति)"," शरीरवाङ्मनोभिर्यत्कर्म प्रारभते नरः।# न्याय्यं वा विपरीतं वा पञ्चैते तस्य हेतवः॥15॥"
"तत्र एवम् सति कर्तारम् आत्मानम् केवलम् तु यः पश्यति अ-कृत-बुद्धित्वात् न सः पश्यति दुर्-मतिः","तत्र एवम् सति यः अ-कृत-बुद्धित्वात् कर्तारम् केवलम् आत्मानम् तु पश्यति दुर्-मतिः सः न पश्यति"," तत्रैवं सति कर्तारमात्मानं केवलं तु यः।# पश्यत्यकृतबुद्धित्वान्न स पश्यति दुर्मतिः॥16॥"
"यस्य न अहङ्कृतः भावः (अस्ति) बुद्धिः यस्य न लिप्यते हत्वा अपि सः इमान् लोकान् न हन्ति न निबध्यते (सः)","यस्य अहङ्कृतः भावः न (अस्ति) यस्य बुद्धिः न लिप्यते सः इमान् लोकान् हत्वा अपि न हन्ति (सः) न निबध्यते"," यस्य नाहंकृतो भावो बुद्धिर्यस्य न लिप्यते।# हत्वापि स इमाँल्लोकान्न हन्ति न निबध्यते॥17॥"
"ज्ञानम् ज्ञेयम् परि-ज्ञाता त्रि-विधा कर्म-चोदना करणम् कर्म कर्ता इति त्रि-विधः कर्म-सङ्ग्रहः (अस्ति) (अस्ति)","ज्ञानम् ज्ञेयम् परि-ज्ञाता कर्म-चोदना त्रि-विधा (अस्ति) कर्म-सङ्ग्रहः करणम् कर्म कर्ता इति त्रि-विधः (अस्ति)"," ज्ञानं ज्ञेयं परिज्ञाता त्रिविधा कर्मचोदना।# करणं कर्म कर्तेति त्रिविधः कर्मसंग्रहः॥18॥"
"ज्ञानम् कर्म च कर्ता च त्रिधा एव गुण-भेदतः प्रोच्यते गुण-सङ्ख्याने यथावत् शृणु तानि अपि (त्वम्)","ज्ञानम् कर्म च कर्ता च गुण-भेदतः त्रिधा एव गुण-सङ्ख्याने प्रोच्यते तानि अपि (त्वम्) यथावत् शृणु"," ज्ञानं कर्म च कर्ता च त्रिधैव गुणभेदतः।# प्रोच्यते गुणसंख्याने यथावच्छृणु तान्यपि॥19॥"
"सर्व-भूतेषु येन एकम् भावम् अ-व्ययम् ईक्षते अ-विभक्तम् विभक्तेषु (मनुष्यः) तत् ज्ञानम् विद्धि सात्त्विकम् (त्वम्)","येन विभक्तेषु सर्व-भूतेषु एकम् अ-व्ययम् अ-विभक्तम् भावम् (मनुष्यः) ईक्षते (त्वम्) तत् ज्ञानम् सात्त्विकम् विद्धि"," सर्वभूतेषु येनैकं भावमव्ययमीक्षते।# अविभक्तं विभक्तेषु तज्ज्ञानं विद्धि सात्त्विकम्॥20॥"
"पृथक्त्वेन तु यत् ज्ञानम् नाना-भावान् पृथग्-विधान् वेत्ति सर्वेषु भूतेषु तत् ज्ञानम् विद्धि राजसम् (त्वम्)","सर्वेषु भूतेषु यत् ज्ञानम् पृथक्त्वेन पृथग्-विधान् तु नाना-भावान् वेत्ति तत् ज्ञानम् राजसम् (त्वम्) विद्धि"," पृथक्त्वेन तु यज्ज्ञानं नानाभावान्पृथग्विधान्।# वेत्ति सर्वेषु भूतेषु तज्ज्ञानं विद्धि राजसम्॥21॥"
"यत् तु कृत्स्नवत् एकस्मिन् कार्ये सक्तम् अ-हैतुकम् अ-तत्त्व-अर्थ-वत् अल्पम् च (अस्ति) तत् तामसम् उदाहृतम्","यत् तु एकस्मिन् कार्ये कृत्स्नवत् सक्तम् अ-हैतुकम् अ-तत्त्व-अर्थ-वत् अल्पम् च (अस्ति) तत् तामसम् उदाहृतम्"," यत्तु कृत्स्नवदेकस्मिन्कार्ये सक्तमहैतुकम्।# अतत्त्वार्थवदल्पं च तत्तामसमुदाहृतम्॥22॥"
"नियतम् सङ्ग-रहितम् अ-राग-द्वेषतः कृतम् अ-फल-प्रेप्सुना कर्म यत् तत् सात्त्विकम् उच्यते (अस्ति्)","अ-फल-प्रेप्सुना अ-राग-द्वेषतः नियतम् सङ्ग-रहितम् यत् कृतम् कर्म (अस्ति्) तत् सात्त्विकम् उच्यते"," नियतं सङ्गरहितमरागद्वेषतः कृतम्।# अफलप्रेप्सुना कर्म यत्तत्सात्त्विकमुच्यते॥23॥"
"यत् तु काम-इप्सुना कर्म स-अहङ्कारेण वा पुनः क्रियते बहुल-आयासम् तत् राजसम् उदाहृतम्","काम-इप्सुना स-अहङ्कारेण वा पुनः बहुल-आयासम् तु यत् कर्म क्रियते तत् राजसम् उदाहृतम्"," यत्तु कामेप्सुना कर्म साहङ्कारेण वा पुनः।# क्रियते बहुलायासं तद्राजसमुदाहृतम्॥24॥"
"अनु-बन्धम् क्षयम् हिंसाम् अन्-अवेक्ष्य च पौरुषम् मोहात् आरभ्यते कर्म यत् तत् तामसम् उच्यते","यत् कर्म अनु-बन्धम् क्षयम् हिंसाम् पौरुषम् च अन्-अवेक्ष्य मोहात् आरभ्यते तत् तामसम् उच्यते"," अनुबन्धं क्षयं हिंसामनवेक्ष्य च पौरुषम्।# मोहादारभ्यते कर्म यत्तत्तामसमुच्यते॥25॥"
"मुक्त-सङ्गः अन्-अहंवादी धृति-उत्साह-समन्वितः सिद्धि-अ-सिद्ध्योः निर्-विकारः कर्ता सात्त्विकः उच्यते","मुक्त-सङ्गः धृति-उत्साह-समन्वितः अन्-अहंवादी सिद्धि-अ-सिद्ध्योः निर्-विकारः कर्ता सात्त्विकः उच्यते"," मुक्तसङ्गोऽनहंवादी धृत्युत्साहसमन्वितः।# सिद्ध्यसिद्ध्योर्निर्विकारः कर्ता सात्त्विक उच्यते॥26॥"
"रागी कर्म-फल-प्रेप्सुः लुब्धः हिंसा-आत्मकः अ-शुचिः हर्ष-शोक-अन्वितः कर्ता राजसः परिकीर्तितः","रागी कर्म-फल-प्रेप्सुः लुब्धः हिंसा-आत्मकः अ-शुचिः हर्ष-शोक-अन्वितः कर्ता राजसः परिकीर्तितः"," रागी कर्मफलप्रेप्सुर्लुब्धो हिंसात्मकोऽशुचिः।# हर्षशोकान्वितः कर्ता राजसः परिकीर्तितः॥27॥"
"अ-युक्तः प्राकृतः स्तब्धः शठः नैष्कृतिकः अलसः विषादी दीर्घसूत्री च कर्ता तामसः उच्यते","अ-युक्तः प्राकृतः स्तब्धः शठः नैष्कृतिकः विषादी अलसः दीर्घसूत्री च कर्ता तामसः उच्यते"," अयुक्तः प्राकृतः स्तब्धः शठो नैष्कृतिकोऽलसः।# विषादी दीर्घसूत्री च कर्ता तामस उच्यते॥28॥"
"बुद्धेः भेदम् धृतेः च एव गुणतः त्रि-विधम् शृणु प्रोच्यमानम् अ-शेषेण पृथक्त्वेन धनञ्जय (त्वम्)","धनञ्जय बुद्धेः धृतेः एव च गुणतः त्रि-विधम् भेदम् अ-शेषेण पृथक्त्वेन प्रोच्यमानम् (त्वम्) शृणु"," बुद्धेर्भेदं धृतेश्चैव गुणतस्त्रिविधं श्रृणु।# प्रोच्यमानमशेषेण पृथक्त्वेन धनञ्जय॥29॥"
"प्रवृत्तिम् च निवृत्तिम् च कार्य-अ-कार्ये भय-अ-भये बन्धम् मोक्षम् च या वेत्ति बुद्धिः सा पार्थ सात्त्विकी (अस्ति)","पार्थ प्रवृत्तिम् च निवृत्तिम् च कार्य-अ-कार्ये भय-अ-भये बन्धम् मोक्षम् च या वेत्ति सा बुद्धिः सात्त्विकी (अस्ति)"," प्रवृत्तिं च निवृत्तिं च कार्याकार्ये भयाभये।# बन्धं मोक्षं च या वेत्ति बुद्धिः सा पार्थ सात्त्विकी॥30॥"
"यया धर्मम् अ-धर्मम् च कार्यम् च अ-कार्यम् एव च अ-यथावत् प्रजानाति (मनुष्यः) बुद्धिः सा पार्थ राजसी (अस्ति)","पार्थ यया धर्मम् अ-धर्मम् च कार्यम् च अ-कार्यम् एव च अ-यथावत् (मनुष्यः) प्रजानाति सा बुद्धिः राजसी (अस्ति)"," यया धर्ममधर्मं च कार्यं चाकार्यमेव च।# अयथावत्प्रजानाति बुद्धिः सा पार्थ राजसी॥31॥"
"अ-धर्मम् धर्मम् इति या मन्यते तमसा आवृता सर्व-अर्थान् विपरीतान् च बुद्धिः सा पार्थ तामसी (अस्ति) (मन्यते)","पार्थ या तमसा आवृता अ-धर्मम् धर्मम् इति मन्यते च सर्व-अर्थान् विपरीतान् (मन्यते) सा बुद्धिः तामसी (अस्ति)"," अधर्मं धर्ममिति या मन्यते तमसाऽऽवृता।# सर्वार्थान्विपरीतांश्च बुद्धिः सा पार्थ तामसी॥32॥"
"धृत्या यया धारयते मनः-प्राण-इन्द्रिय-क्रियाः योगेन अ-व्यभिचारिण्या धृतिः सा पार्थ सात्त्विकी (अस्ति)","पार्थ योगेन अ-व्यभिचारिण्या यया धृत्या मनः-प्राण-इन्द्रिय-क्रियाः धारयते सा धृतिः सात्त्विकी (अस्ति)"," धृत्या यया धारयते मनःप्राणेन्द्रियक्रियाः।# योगेनाव्यभिचारिण्या धृतिः सा पार्थ सात्त्विकी॥33॥"
"यया तु धर्म-काम-अर्थान् धृत्या धारयते अर्जुन प्रसङ्गेन फल-आकाङ्क्षी धृतिः सा पार्थ राजसी (अस्ति)","पार्थ अर्जुन फल-आकाङ्क्षी यया तु धृत्या प्रसङ्गेन धर्म-काम-अर्थान् धारयते सा धृतिः राजसी (अस्ति)"," यया तु धर्मकामार्थान् धृत्या धारयतेऽर्जुन।# प्रसङ्गेन फलाकाङ्क्षी धृतिः सा पार्थ राजसी॥34॥"
"यया (धृत्या) स्वप्नम् भयम् शोकम् विषादम् मदम् एव च न विमुञ्चति दुर्-मेधाः धृतिः सा पार्थ तामसी (अस्ति)","पार्थ दुर्-मेधाः यया (धृत्या) स्वप्नम् भयम् शोकम् विषादम् मदम् एव च न विमुञ्चति सा धृतिः तामसी (अस्ति)"," यया स्वप्नं भयं शोकं विषादं मदमेव च।# न विमुञ्चति दुर्मेधा धृतिः सा पार्थ तामसी॥35॥"
"सुखं तु इदानीम् त्रिविधं श्रृणु मे भरतर्षभ अभ्यासात् रमते यत्र दुःखान्तं च निगच्छति (त्वम्)","भरतर्षभ इदानीम् मे त्रिविधं सुखं तु (त्वम्) श्रृणु यत्र अभ्यासात् रमते दुःखान्तं च निगच्छति"," सुखं त्विदानीं त्रिविधं श्रृणु मे भरतर्षभ।# अभ्यासाद्रमते यत्र दुःखान्तं च निगच्छति॥36॥"
"यत् तत् अग्रे विषम् इव परिणामे अमृतोपमम् तत् सुखम् सात्त्विकं प्रोक्तम् आत्मबुद्धिप्रसादजम् (भवति)","यत् तत् अग्रे विषम् इव परिणामे अमृतोपमम् आत्मबुद्धिप्रसादजम् (भवति) तत् सुखम् सात्त्विकं प्रोक्तम्"," यत्तदग्रे विषमिव परिणामेऽमृतोपमम्।# तत्सुखं सात्त्विकं प्रोक्तमात्मबुद्धिप्रसादजम्॥37॥"
"विषय-इन्द्रिय-संयोगात् यत् (भवति) तत् अग्रे अमृत-उपमम् परिणामे विषम् इव (भवति) तत् सुखम् राजसम् स्मृतम् (च)","यत् तत् विषय-इन्द्रिय-संयोगात् (भवति) अग्रे अमृत-उपमम् परिणामे विषम् इव (भवति) (च) तत् सुखम् राजसम् स्मृतम्"," विषयेन्द्रियसंयोगाद्यत्तदग्रेऽमृतोपमम्।# परिणामे विषमिव तत्सुखं राजसं स्मृतम्॥38॥"
"यत् अग्रे च अनु-बन्धे च सुखम् मोहनम् आत्मनः निद्रा-आलस्य-प्रमाद-उत्थम् (भवति) तत् तामसम् उदाहृतम्","यत् सुखम् अग्रे च अनु-बन्धे च आत्मनः मोहनम् निद्रा-आलस्य-प्रमाद-उत्थम् तत् तामसम् उदाहृतम् (भवति)"," यदग्रे चानुबन्धे च सुखं मोहनमात्मनः।# निद्रालस्यप्रमादोत्थं तत्तामसमुदाहृतम्॥39॥"
